1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
25884,Dehakimege Investments Ltd,28 Garden Ave,Scarborough,Ontario,M1S 1Z7,416-293-7701,2021-09-24,,,2023-12-03 16:45:36,'2023-12-03 16:45:36'),investment,investment,0,1,0,0,0,0,0,0,0
25890,Basko Holdings Ltd,,,,,,2021-09-21,,,2023-12-03 16:45:37,'2023-12-03 16:45:37'),investment,investment,0,1,0,0,0,0,0,0,0
25891,XTP Holdings Inc,1500 Lords Manor Lane,Manotick,Ontario,K4M 1K2,,2021-09-21,,,2023-12-03 16:45:37,'2023-12-03 16:45:37'),investment,investment,0,1,0,0,0,0,0,0,0
25900,Angel Holdings Corp,16 Goldpark Ct,Woodbridge,Ontario,L4L 8V5,905-605-3253,2021-09-20,angelogordon.com,,2023-12-04 13:19:05,'2023-12-03 16:45:37'),investment,investment,0,1,0,0,0,0,0,0,0
25925,BRSD Holdings Inc,38 Olympus Dr,Richmond Hill,Ontario,L4S 2J3,,2021-09-14,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25928,Mantegh Holding Ltd,11 Windward Dr,Grimsby,Ontario,L3M 4E8,,2021-09-13,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25929,Dinizo Holdings Ltd,4 Morning Mist Dr,Hamilton,Ontario,L9B 0E8,,2021-09-13,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25933,CHBO Holdings Inc,89 Government Rd,Toronto,Ontario,M8X 1W4,,2021-09-10,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25937,Rondax Holdings Inc,"22 Bramwin Ct, Unit B",Brampton,Ontario,L6T 5G2,,2021-09-10,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25939,Ril Investments Inc,1085 Crestview St,Oakville,Ontario,L6J 2C7,905-337-2973,2021-09-10,,,2023-12-03 16:45:39,'2023-12-03 16:45:39'),investment,investment,0,1,0,0,0,0,0,0,0
25952,Pride One Holdings Ltd,8 Edgewood Cres,Cambridge,Ontario,N1R 6S5,,2021-09-07,,,2023-12-03 16:45:40,'2023-12-03 16:45:40'),investment,investment,0,1,0,0,0,0,0,0,0
25956,Pride Two Holdings Ltd,8 Edgewood Cres,Cambridge,Ontario,N1R 6S5,,2021-09-07,,,2023-12-03 16:45:41,'2023-12-03 16:45:41'),investment,investment,0,1,0,0,0,0,0,0,0
25957,Guardian Capital Group,"199 Bay St, Ste 3100",Toronto,Ontario,M5L 1E8,416-364-8341,2021-09-07,,,2023-12-03 16:45:41,'2023-12-03 16:45:41'),investment,investment,0,1,0,0,0,0,0,0,0
25961,186 Romaine Street Holdings Inc,"5 Brisdale Dr, Ste 201",Brampton,Ontario,L7A 0S9,,2021-09-03,,,2023-12-03 16:45:41,'2023-12-03 16:45:41'),investment,investment,0,1,0,0,0,0,0,0,0
25969,Chestnut Hills Holdings Inc,1 Chestnut Hills Cres,Toronto,Ontario,M9A 2W3,,2021-09-02,,,2023-12-03 16:45:41,'2023-12-03 16:45:41'),investment,investment,0,1,0,0,0,0,0,0,0
25972,MRG Holdings (Windsor) Ltd,462 Jutras Dr S,Lakeshore,Ontario,N8N 5C5,,2021-09-02,,,2023-12-03 16:45:41,'2023-12-03 16:45:41'),investment,investment,0,1,0,0,0,0,0,0,0
25976,Maplerose Holdings (Canada) Inc,10 Arjay Cres,North York,Ontario,M2L 1C7,647-340-8765,2021-09-01,,,2023-12-03 16:45:42,'2023-12-03 16:45:42'),investment,investment,0,1,0,0,0,0,0,0,0
25999,Abel Capital Inc,"4950 Yonge St, Ste 1010",Toronto,Ontario,M2N 6K1,416-304-9089,2023-11-24,highburydefense.com,,2024-06-04 13:13:02,'2023-12-05 17:45:51'),investment,investment,0,1,0,0,0,0,0,0,0
26010,Chandi &amp; Dhot Holding Inc,26 Belleville Dr,,,L6P 1Y5,,2023-11-23,,,2023-12-05 17:45:52,'2023-12-05 17:45:52'),investment,investment,0,1,0,0,0,0,0,0,0
26027,Ferrari Holdings Ltd,3060 Bainbridge Ave,,,V5A 2S8,,2023-11-20,,,2023-12-05 17:45:52,'2023-12-05 17:45:52'),investment,investment,0,1,0,0,0,0,0,0,0
26029,Blue Star Investments Inc,"110 Cumberland St, Ste 357",,,M5R 3V5,,2023-11-20,,,2023-12-05 17:45:53,'2023-12-05 17:45:53'),investment,investment,0,1,0,0,0,0,0,0,0
26039,SM Cladding Solutions Holdings Inc,226 Arvin Ave,Stoney Creek,Ontario,L8E 2L8,,2023-11-17,,,2023-12-05 17:45:53,'2023-12-05 17:45:53'),investment,investment,0,1,0,0,0,0,0,0,0
26043,Apha Capital Management,"1300 Cornwall Rd, Unit 201",Oakville,Ontario,L6J 7W5more info: mi.pdf,647-201-0618,2023-11-17,,,2023-12-05 17:45:53,'2023-12-05 17:45:53'),investment,investment,0,1,0,0,0,0,0,0,0
26052,FES Capital Inc,"669 Sue Holloway Dr, Ste 101",Ottawa,Ontario,K2J 5W4,,2023-11-17,,,2023-12-05 17:45:53,'2023-12-05 17:45:53'),investment,investment,0,1,0,0,0,0,0,0,0
26058,Torbill Holdings Ltd,612 O&#039;Connor Dr,Kingston,Ontario,K7P 1N3,613-634-8591,2023-11-17,,,2023-12-05 17:45:54,'2023-12-05 17:45:54'),investment,investment,0,1,0,0,0,0,0,0,0
26080,Gairic Capital Ltd,1600 King St N,St Jacobs,Ontario,N0B 2N0,,2023-11-15,,,2023-12-05 17:45:55,'2023-12-05 17:45:55'),investment,investment,0,1,0,0,0,0,0,0,0
26092,Jamie Avenue Holdings Inc,"340 Albert St, Ste 1400",Ottawa,Ontario,K1R 0A5,613-238-2022,2023-11-15,,,2023-12-05 17:45:55,'2023-12-05 17:45:55'),investment,investment,0,1,0,0,0,0,0,0,0
26112,Hunzach Group Holdings Inc,,,,L7B 1K5,,2023-11-10,,,2023-12-05 17:45:56,'2023-12-05 17:45:56'),investment,investment,0,1,0,0,0,0,0,0,0
26128,Addar Investments Ltd,121 Valleyway Cres,Maple,Ontario,L6A 1K8,905-832-8965,2023-11-07,,,2023-12-05 17:45:57,'2023-12-05 17:45:57'),investment,investment,0,1,0,0,0,0,0,0,0
26133,DNA Holdings Inc,"1939 Ironoak Way,",Oakville,Ontario,L6H 3V8,,2023-11-07,,,2023-12-05 17:45:57,'2023-12-05 17:45:57'),investment,investment,0,1,0,0,0,0,0,0,0
26144,Allerton Investments Ltd,9 Aylesbury Rd,,,M9A 2M3,,2023-11-30,,,2023-12-05 17:46:00,'2023-12-05 17:46:00'),investment,investment,0,1,0,0,0,0,0,0,0
26162,Napasea Holdings Ltd,48 Gatcombe Circle,Richmond Hill,Ontario,L4C 9P5,,2023-11-27,,,2023-12-05 17:46:01,'2023-12-05 17:46:01'),investment,investment,0,1,0,0,0,0,0,0,0
26165,35 Hale Investments Inc,71 Stafford Dr,Brampton,Ontario,L6W 1L3more info: mi.pdf,,2023-11-24,,,2023-12-05 17:46:01,'2023-12-05 17:46:01'),investment,investment,0,1,0,0,0,0,0,0,0
26170,Skyline Retail Real Estate Holdings Inc,"5 Douglas St, Ste 301",Guelph,Ontario,N1H 2S8,519-826-0439,2023-11-23,,,2023-12-05 17:46:01,'2023-12-05 17:46:01'),investment,investment,0,1,0,0,0,0,0,0,0
26171,Atlantic Bridge Investments (Canada) Inc,10 Arjay Cres,Toronto,Ontario,M2L 1C7,,2023-11-23,,,2023-12-05 17:46:01,'2023-12-05 17:46:01'),investment,investment,0,1,0,0,0,0,0,0,0
26173,Far Sight Investments Ltd,7 Brillinger Industrial Place,Gormley,Ontario,L0H 1G0,905-642-8383,2023-11-21,,,2023-12-05 17:46:02,'2023-12-05 17:46:02'),investment,investment,0,1,0,0,0,0,0,0,0
26182,Beneroi Investment 7 Inc,23 Yachter&#039;s Lane,Etobicoke,Ontario,M8V 4C5,647-347-0700,2023-11-17,,,2023-12-05 17:46:02,'2023-12-05 17:46:02'),investment,investment,0,1,0,0,0,0,0,0,0
26186,Mona Terra Holdings Corp,410 Main St W,,,N4W 1A1,,2023-11-17,,,2023-12-05 17:46:02,'2023-12-05 17:46:02'),investment,investment,0,1,0,0,0,0,0,0,0
26194,RSG Oakville Holdings Inc,"6500 Hurontario St, Ste 400",Mississauga,Ontario,L5W 1N3,,2023-11-15,,,2023-12-05 17:46:02,'2023-12-05 17:46:02'),investment,investment,0,1,0,0,0,0,0,0,0
26195,Starlight Investments Ltd,,Toronto,Ontario,M8X 2X3,416-234-8444,2023-11-15,,,2023-12-05 17:46:02,'2023-12-05 17:46:02'),investment,investment,0,1,0,0,0,0,0,0,0
26201,Avila Investments Ltd,"232A Guelph St, Ste 200",Georgetown,Ontario,L7G 4B1,416-637-8332,2023-11-14,,,2023-12-05 17:46:03,'2023-12-05 17:46:03'),investment,investment,0,1,0,0,0,0,0,0,0
26212,Midroc Holdings Group Inc,1416 Carmen Dr,,,L5G 3Z1,,2023-11-07,,,2023-12-05 17:46:03,'2023-12-05 17:46:03'),investment,investment,0,1,0,0,0,0,0,0,0
26214,Neet-Rol Investments Ltd,"45 Kingsbridge Garden Circle, Ste GH1",,,L5R 3K4,,2023-11-07,,,2023-12-05 17:46:03,'2023-12-05 17:46:03'),investment,investment,0,1,0,0,0,0,0,0,0
26216,Stamford Hill Investments Ltd,"3845 Bathurst St, Ste 102",,,M3H 3N2,,2023-11-30,,,2023-12-05 17:46:04,'2023-12-05 17:46:04'),investment,investment,0,1,0,0,0,0,0,0,0
26217,Pulis Investments,"6220 Highway 7, Ste 500",Woodbridge,Ontario,L4H 4G3,905-452-1305,2023-11-30,,,2023-12-05 17:46:04,'2023-12-05 17:46:04'),investment,investment,0,1,0,0,0,0,0,0,0
26221,6835 Century Avenue Holdings Ltd,"3790 Victoria Park Ave, Ste 100",,,M2H 3H7,,2023-11-30,,,2023-12-05 17:46:05,'2023-12-05 17:46:05'),investment,investment,0,1,0,0,0,0,0,0,0
26230,TRE 590 South Service Holdings Inc,893 Lower Lions Club Rd,Dundas,Ontario,L9H 5E3,,2023-11-28,,,2023-12-05 17:46:05,'2023-12-05 17:46:05'),investment,investment,0,1,0,0,0,0,0,0,0
26246,Naches Holdings Inc,"40 Maple Ave, Unit 6",,,M4W 2T7,,2023-11-21,,,2023-12-05 17:46:06,'2023-12-05 17:46:06'),investment,investment,0,1,0,0,0,0,0,0,0
26250,Starlight Investments,,Toronto,Ontario,M8X 2X3,416-234-8444,2023-11-16,,,2023-12-05 17:46:06,'2023-12-05 17:46:06'),investment,investment,0,1,0,0,0,0,0,0,0
26257,VIP Investments Ltd,"100 Frobisher Dr, Unit 7",,,N2V 2A1,,2023-11-15,,,2023-12-05 17:46:06,'2023-12-05 17:46:06'),investment,investment,0,1,0,0,0,0,0,0,0
26282,50 Laurier Holdings Inc,"199 Bay St, Ste 4900",Toronto,Ontario,M5L 1G2,416-673-7444,2023-09-28,,,2023-12-05 17:46:08,'2023-12-05 17:46:08'),investment,investment,0,1,0,0,0,0,0,0,0
26286,KingSett Capital,"40 King St W, Ste 3700",Toronto,Ontario,M5H 3Y2,416-687-6700,2023-09-28,,,2023-12-05 17:46:08,'2023-12-05 17:46:08'),investment,investment,0,1,0,0,0,0,0,0,0
26292,Crestview Investment Corp,1135 Leslie St,Don Mills,Ontario,M3C 2K7,416-444-6633,2023-09-26,,,2023-12-05 17:46:08,'2023-12-05 17:46:08'),investment,investment,0,1,0,0,0,0,0,0,0
26306,AP Investments Inc,"1622 County Rd 22, RR 3",,,N0R 1A0,,2023-09-21,,,2023-12-05 17:46:09,'2023-12-05 17:46:09'),investment,investment,0,1,0,0,0,0,0,0,0
26310,Schlueter Holdings Inc,2385 Shirley Dr,,,N2B 3X4,,2023-09-20,,,2023-12-05 17:46:09,'2023-12-05 17:46:09'),investment,investment,0,1,0,0,0,0,0,0,0
26344,Jacal Holdings Ltd,130 Thompson Rd S,Milton,Ontario,L9T 9G9,,2020-03-11,,,2023-12-06 18:39:51,'2023-12-06 18:39:51'),investment,investment,0,1,0,0,0,0,0,0,0
26347,146 Osgoode Street Holding Inc,"556 Laurier Ave W, Ste 2302",Ottawa,Ontario,K1R 5Y9,613-244-1551,2020-03-10,,,2023-12-06 18:39:51,'2023-12-06 18:39:51'),investment,investment,0,1,0,0,0,0,0,0,0
26363,CFLS Holdings Inc,"22 Woodland Dr, RR 2",East Garafraxa,Ontario,L9W 6B7,,2020-02-28,cflflooring.com,,2023-12-06 19:45:31,'2023-12-06 18:39:53'),investment,investment,0,1,0,0,0,0,0,0,0
26380,Putica Holdings Inc,2199 Providence Rd,Oakville,Ontario,L6H 6Z2,,2020-02-18,,,2023-12-06 18:39:54,'2023-12-06 18:39:54'),investment,investment,0,1,0,0,0,0,0,0,0
26400,RBJ Schlegel Holdings,"325 Max Becker Dr, Ste 201",Kitchener,Ontario,N2E 4H5,519-571-1873,2020-01-09,,,2023-12-06 18:39:59,'2023-12-06 18:39:59'),investment,investment,0,1,0,0,0,0,0,0,0
26402,Investors Group Inc,One Canada Centre,Winnipeg,Manitoba,R3B 3H5,204-943-0361,2020-08-31,,,2023-12-06 18:39:59,'2023-12-06 18:39:59'),investment,investment,0,1,0,0,0,0,0,0,0
26403,Tiber Holdings Inc,19 Eden Valley Dr,Toronto,Ontario,M9A 4Z5,416-244-6633,2020-08-31,,,2023-12-06 18:40:00,'2023-12-06 18:40:00'),investment,investment,0,1,0,0,0,0,0,0,0
26414,4800 Sheppard Holdings Inc,10 Riverside Blvd,Thornhill,Ontario,L4J 1H3,,2020-08-18,,,2023-12-06 18:40:01,'2023-12-06 18:40:01'),investment,investment,0,1,0,0,0,0,0,0,0
26417,Sahri Investments Inc,1200 Meyerside Dr,Mississauga,Ontario,L5T 1L2,,2020-08-17,,,2023-12-06 18:40:01,'2023-12-06 18:40:01'),investment,investment,0,1,0,0,0,0,0,0,0
26421,Nasa Investments Holdings Ltd,15 Rockland Dr,North York,Ontario,M2M 2Y8,416-733-3946,2020-08-10,,,2023-12-06 18:40:01,'2023-12-06 18:40:01'),investment,investment,0,1,0,0,0,0,0,0,0
26438,Maori European Holdings SL,28108 Alcobendas (Madrid),"Km 3,800",,28108 Alcobendas (Madrid),,2020-07-30,,,2023-12-06 18:40:03,'2023-12-06 18:40:03'),investment,investment,0,1,0,0,0,0,0,0,0
26443,Zeema Investments Inc,87 Marbella Rd,Woodbridge,Ontario,L4H 1L4,,2020-07-27,,,2023-12-06 18:40:03,'2023-12-06 18:40:03'),investment,investment,0,1,0,0,0,0,0,0,0
26460,Wellings Communities Holdings Inc,2962 Carp Rd,Ottawa,Ontario,K0A 1L0,,2020-06-30,,,2023-12-06 18:40:05,'2023-12-06 18:40:05'),investment,investment,0,1,0,0,0,0,0,0,0
26472,"G to the Fourth Investments, LLC",1046 Craigie Lea Road 10,Port Carling,Ontario,P0B 1J0,,2020-06-30,,,2023-12-06 18:40:06,'2023-12-06 18:40:06'),investment,investment,0,1,0,0,0,0,0,0,0
26478,BMC-Dorian Holdings Inc,2580 Matheson Blvd E,Mississauga,Ontario,L4W 4J1,,2020-06-15,,,2023-12-06 18:40:08,'2023-12-06 18:40:08'),investment,investment,0,1,0,0,0,0,0,0,0
26480,Dov Capital Corp,"3625 Dufferin St, Ste 500",Toronto,Ontario,M3K 1N4,416-633-8108,2020-06-15,,,2023-12-06 18:40:08,'2023-12-06 18:40:08'),investment,investment,0,1,0,0,0,0,0,0,0
26494,Prime Real Estate Holdings Corp,"480 University Ave, Ste 1041",Toronto,Ontario,M5G 1V2,,2020-05-26,,,2023-12-06 18:40:09,'2023-12-06 18:40:09'),investment,investment,0,1,0,0,0,0,0,0,0
26502,RioCan Holdings (Queensway) Inc,"2300 Yonge St, Ste 500",Toronto,Ontario,M4P 1E4,416-866-3033,2020-12-31,,,2023-12-06 18:40:10,'2023-12-06 18:40:10'),investment,investment,0,1,0,0,0,0,0,0,0
26504,4342 Queen St Niagara Holdings Inc,"992 Albion Rd, Ste 201",Toronto,Ontario,M9V 1A7,,2020-12-30,,,2023-12-06 18:40:10,'2023-12-06 18:40:10'),investment,investment,0,1,0,0,0,0,0,0,0
26515,Greystone Managed Investments,300 Park Centre,Regina,Saskatchewan,S4S 7G4,800-213-4286,2020-12-21,greystone.ca,,2023-12-06 19:45:33,'2023-12-06 18:40:11'),investment,investment,0,1,0,0,0,0,0,0,0
26517,Siklan Portfolio Holding Inc,36 Wildrose Cres,Thornhill,Ontario,L3T 1N5,,2020-12-21,,,2023-12-06 18:40:11,'2023-12-06 18:40:11'),investment,investment,0,1,0,0,0,0,0,0,0
26522,ZZ Holdings Inc,24 Nosson Place,Maple,Ontario,L6A 0Z7,,2020-12-18,,,2023-12-06 18:40:12,'2023-12-06 18:40:12'),investment,investment,0,1,0,0,0,0,0,0,0
26523,Essence Holdings Inc,67 Valleyway Dr,Brampton,Ontario,L6Y 0G7,,2020-12-18,,,2023-12-06 18:40:12,'2023-12-06 18:40:12'),investment,investment,0,1,0,0,0,0,0,0,0
26525,Soudan Investments GP Inc,"500 Duplex Ave, Ste 101",Toronto,Ontario,M4R 1V6,,2020-12-17,,,2023-12-06 18:40:12,'2023-12-06 18:40:12'),investment,investment,0,1,0,0,0,0,0,0,0
26535,Sylvan Hills Holdings Inc,44 Medoc Place,Thornhill,Ontario,L4J 8Y9,,2020-12-15,,,2023-12-06 18:40:13,'2023-12-06 18:40:13'),investment,investment,0,1,0,0,0,0,0,0,0
26551,Future Delight Investment Ltd,"50 Acadia Ave, Ste 100",Markham,Ontario,L3R 0B3,,2020-12-03,,,2023-12-06 18:40:14,'2023-12-06 18:40:14'),investment,investment,0,1,0,0,0,0,0,0,0
26552,Talus Capital (Eastern Ave) Ltd,356 Eastern Ave,Toronto,Ontario,M4M 1B8,,2020-12-03,,,2023-12-06 18:40:14,'2023-12-06 18:40:14'),investment,investment,0,1,0,0,0,0,0,0,0
26558,Gluckstein Holdings Inc,234 Davenport Rd,Toronto,Ontario,M5R 1J6,416-928-2067,2020-11-26,,,2023-12-06 18:40:15,'2023-12-06 18:40:15'),investment,investment,0,1,0,0,0,0,0,0,0
26576,John Nelson Holdings Inc,"269 Richmond St W, Ste 101",Toronto,Ontario,M5V 1X1,416-598-3345,2020-11-02,,,2023-12-06 18:40:18,'2023-12-06 18:40:18'),investment,investment,0,1,0,0,0,0,0,0,0
26580,145 King Street West Holdings Inc,"666 Burrard St, Ste 800",Vancouver,BC,V6C 2X8,,2020-10-30,,,2023-12-06 18:40:18,'2023-12-06 18:40:18'),investment,investment,0,1,0,0,0,0,0,0,0
26585,Cameron Stephens Financial Corp,"25 Adelaide St E, Ste 600",Toronto,Ontario,M5C 3A1,416-591-8787,2020-10-20,,,2023-12-06 18:40:19,'2023-12-06 18:40:19'),investment,investment,0,1,0,0,0,0,0,0,0
26590,Elrich Holdings LLC,3211 Fleming Blvd,Innisfil,Ontario,L9S 2Y9,705-431-0076,2020-10-09,,,2023-12-06 18:40:20,'2023-12-06 18:40:20'),investment,investment,0,1,0,0,0,0,0,0,0
26596,West Arva Holdings Inc and 6 others,,Arva,Ontario,N0M 1C0,519-679-0556,2020-10-07,,,2023-12-06 18:40:20,'2023-12-06 18:40:20'),investment,investment,0,1,0,0,0,0,0,0,0
26611,Gormack Investments Ltd,8050 Danforth Rd,Cobourg,Ontario,K9A 4J7,,2020-09-30,,,2023-12-06 18:40:22,'2023-12-06 18:40:22'),investment,investment,0,1,0,0,0,0,0,0,0
26612,Emeth Holdings Ltd,"1110 Sheppard Ave E, Ste 211",Toronto,Ontario,M2K 2W2,416-927-9841,2020-09-29,,,2023-12-06 18:40:22,'2023-12-06 18:40:22'),investment,investment,0,1,0,0,0,0,0,0,0
26617,6701 Financial Drive GP Inc,"181 Bay St, Ste 2810",Toronto,Ontario,M5J 2T3,,2020-09-17,,,2023-12-06 18:40:24,'2023-12-06 18:40:24'),investment,investment,0,1,0,0,0,0,0,0,0
26618,S &amp; H Bassi Holdings Inc,5 Leone Lane,Brampton,Ontario,L6T 5N5,,2020-09-16,,,2023-12-06 18:40:24,'2023-12-06 18:40:24'),investment,investment,0,1,0,0,0,0,0,0,0
26622,Asar Investments Ltd,"3200 Dufferin St, Ste 407",Toronto,Ontario,M6A 3B2,,2020-09-11,,,2023-12-06 18:40:24,'2023-12-06 18:40:24'),investment,investment,0,1,0,0,0,0,0,0,0
26637,220 King East Holdings Inc,"5734 Yonge St, Ste 508",Toronto,Ontario,M2M 4E7,416-225-8841,2019-05-24,,,2023-12-08 11:36:11,'2023-12-08 11:36:11'),investment,investment,0,1,0,0,0,0,0,0,0
26641,Angra Investments Ltd,39 Michelangelo Blvd,Brampton,Ontario,L6P 0H1,,2019-05-16,,,2023-12-08 11:36:12,'2023-12-08 11:36:12'),investment,investment,0,1,0,0,0,0,0,0,0
26652,SPI Queen Holdings Inc,"5734 Yonge St, 5th Flr",Toronto,Ontario,M2M 4E7,,2019-05-07,,,2023-12-08 11:36:13,'2023-12-08 11:36:13'),investment,investment,0,1,0,0,0,0,0,0,0
26667,Howard Road Holdings Ltd,555 Michigan Dr,Oakville,Ontario,L6L 0G4,,2019-04-29,,,2023-12-08 11:36:15,'2023-12-08 11:36:15'),investment,investment,0,1,0,0,0,0,0,0,0
26669,Pillar Holdings Corp,680 Waterloo St,London,Ontario,N6A 3V8,,2019-04-25,,,2023-12-08 11:36:15,'2023-12-08 11:36:15'),investment,investment,0,1,0,0,0,0,0,0,0
26673,Stanfield Investment Corp,"480 University Ave, Ste 1401",Toronto,Ontario,M5G 1V2,,2019-04-17,,,2023-12-08 11:36:16,'2023-12-08 11:36:16'),investment,investment,0,1,0,0,0,0,0,0,0
26693,Bay-Gordon Financial Corp,"1002 Lawrence Ave E, Ste 101",Toronto,Ontario,M3C 1R4,416-225-6364,2019-04-04,,,2023-12-08 11:36:18,'2023-12-08 11:36:18'),investment,investment,0,1,0,0,0,0,0,0,0
26704,Weatons Holdings Ltd,"1027 Yonge St, 2nd Flr",Toronto,Ontario,M4W 2K9,,2019-12-30,,,2023-12-08 11:36:19,'2023-12-08 11:36:19'),investment,investment,0,1,0,0,0,0,0,0,0
26711,First Capital Corp,"85 Hanna Ave, Ste 400",Toronto,Ontario,M5X 3S3,416-504-4114,2019-12-20,,,2023-12-08 11:36:19,'2023-12-08 11:36:19'),investment,investment,0,1,0,0,0,0,0,0,0
26726,Milcan Holdings Ltd,"7 Dundas Sq, Ste 300",Toronto,Ontario,M5B 1B5,416-862-2116,2019-12-18,,,2023-12-08 11:36:21,'2023-12-08 11:36:21'),investment,investment,0,1,0,0,0,0,0,0,0
26734,KS 1319 Bloor Street West Holdings Inc,"40 King St W, 37th Flr",Toronto,Ontario,M5H 3Y2,416-687-6700,2019-12-17,,,2023-12-08 11:36:22,'2023-12-08 11:36:22'),investment,investment,0,1,0,0,0,0,0,0,0
26736,OKR Investments Ltd,"3093 Bathurst St, Ste 665",Toronto,Ontario,M6A 0A3,416-879-5411,2019-12-17,,,2023-12-08 11:36:22,'2023-12-08 11:36:22'),investment,investment,0,1,0,0,0,0,0,0,0
26751,Hamilton City Centre Holdings Inc,,Barrie,Ontario,L4M 1B1,,2019-12-12,,,2023-12-08 11:36:25,'2023-12-08 11:36:25'),investment,investment,0,1,0,0,0,0,0,0,0
26754,Conklin Management Investments Inc,46 Anderson Ave,Mono,Ontario,L6W 2Z2,,2019-12-09,,,2023-12-08 11:36:25,'2023-12-08 11:36:25'),investment,investment,0,1,0,0,0,0,0,0,0
26763,35 Regan Rd Holdings ULC,"1055 West Hastings St, Ste 1700",Vancouver,BC,V6E 2E9,,2019-12-02,,,2023-12-08 11:36:26,'2023-12-08 11:36:26'),investment,investment,0,1,0,0,0,0,0,0,0
26777,Freed (King Church) Investments Ltd,"552 Wellington St W, Ste 1500",Toronto,Ontario,M5V 2V5,416-781-5699,2019-03-28,,,2023-12-08 11:36:28,'2023-12-08 11:36:28'),investment,investment,0,1,0,0,0,0,0,0,0
26780,Evran Investments Inc,"800 Denison St, Unit 15A",Markham,Ontario,L3R 5M9,905-475-8400,2019-03-22,,,2023-12-08 11:36:29,'2023-12-08 11:36:29'),investment,investment,0,1,0,0,0,0,0,0,0
26783,197 King Street East Holdings Inc,1133 Yonge St,Toronto,Ontario,M4T 1W1,,2019-03-21,,,2023-12-08 11:36:29,'2023-12-08 11:36:29'),investment,investment,0,1,0,0,0,0,0,0,0
26786,Siga Holdings Inc,"5075 Yonge St, Ste 900",Toronto,Ontario,M2N 6C6,,2019-03-11,,,2023-12-08 11:36:29,'2023-12-08 11:36:29'),investment,investment,0,1,0,0,0,0,0,0,0
26796,Cathmark Investments Inc,117 George St,Oakville,Ontario,L6J 3B8,905-842-2200,2019-02-26,,,2023-12-08 11:36:30,'2023-12-08 11:36:30'),investment,investment,0,1,0,0,0,0,0,0,0
26799,688 Sheppard Avenue Holdings Inc,"480 University Ave, Ste 1401",Toronto,Ontario,M5G 1V2,,2019-02-22,,,2023-12-08 11:36:31,'2023-12-08 11:36:31'),investment,investment,0,1,0,0,0,0,0,0,0
26803,155 Edward Street Gravenhurst Holdings Inc,"2300 Yonge St, Ste 500",Toronto,Ontario,M4P 1E4,416-866-3033,2019-02-20,,,2023-12-08 11:36:31,'2023-12-08 11:36:31'),investment,investment,0,1,0,0,0,0,0,0,0
26814,Labatt Village Holdings Inc,"7 St Thomas St, Ste 801",Toronto,Ontario,M5S 2B7,416-925-7228,2019-02-01,,,2023-12-08 11:36:32,'2023-12-08 11:36:32'),investment,investment,0,1,0,0,0,0,0,0,0
26820,Menkes Director Holdings Inc,"4711 Yonge St, Ste 1400",Toronto,Ontario,M2N 7E4,416-491-2222,2019-02-01,,,2023-12-08 11:36:33,'2023-12-08 11:36:33'),investment,investment,0,1,0,0,0,0,0,0,0
26845,Menkes 320 Bay Holdings Ltd,"4711 Yonge St, Ste 1400",Toronto,Ontario,M2N 7E4,416-491-2222,2019-01-08,,,2023-12-08 11:36:35,'2023-12-08 11:36:35'),investment,investment,0,1,0,0,0,0,0,0,0
26855,Caishen Capital Group Ltd,5811 Cooney Rd,Richmond,British Columbia,V6X 3M1,,2019-08-26,,,2023-12-08 11:36:36,'2023-12-08 11:36:36'),investment,investment,0,1,0,0,0,0,0,0,0
26858,PBS Capital Corp,6829 Pacific Circle,Mississauga,Ontario,L5T 1S6,905-670-8828,2019-08-21,,,2023-12-08 11:36:37,'2023-12-08 11:36:37'),investment,investment,0,1,0,0,0,0,0,0,0
26860,260 Eighth Street Holdings ULC,121 King St W,Toronto,Ontario,M5H 3T9,,2019-08-15,,,2023-12-08 11:36:37,'2023-12-08 11:36:37'),investment,investment,0,1,0,0,0,0,0,0,0
26887,Luxembourg Investment Company 268 SARL,"181 Bay St, Ste 2100",Toronto,Ontario,M5J 2T3,,2019-07-19,,,2023-12-08 11:36:39,'2023-12-08 11:36:39'),investment,investment,0,1,0,0,0,0,0,0,0
26896,JBM Capital Inc,"100 Ouellette Ave, Ste 700",Windsor,Ontario,N9A 6T3,,2019-07-09,,,2023-12-08 11:36:40,'2023-12-08 11:36:40'),investment,investment,0,1,0,0,0,0,0,0,0
26898,KingSett Capital Inc,"40 King St W, Ste 3700",Toronto,Ontario,M5H 3Y2,416-687-6700,2019-07-09,,,2023-12-08 11:36:41,'2023-12-08 11:36:41'),investment,investment,0,1,0,0,0,0,0,0,0
